Tipo_Pericia,Tipo_Local,Qtd_Objetos,Qtd_Fotos,Qtd_Fitas,Horario_Exame,Delegacia,Tecnica_Utilizada,Violencia_Domestica,Vitima_Idosa,Classificacao_Prioridade
Homicídio,DP,3,42,0,2023-05-12 18:58:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.8931
Tentativa de Homicídio,Pátio,0,9,2,2023-11-12 08:35:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.6608
Local de Estupro e/ou Veículo Envolvido em Estupro,Via Pública,0,10,2,2023-08-23 03:16:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.6578
Suicídio,Estabelecimento Comercial,1,62,0,2023-12-08 03:17:00,DRFC (Furtos),Macrofotografia,True,False,0.2628
Suicídio,Via Pública,2,20,0,2023-09-12 14:05:00,2ª DP,Macrofotografia,False,True,0.269
Incêndio (com vítima),Área Rural,2,47,1,2023-03-25 21:16:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",True,False,0.5281
Roubo,DP,5,54,1,2023-10-27 21:49:00,1ª DP,"Luz forense/lanterna, Empoamento",True,False,0.5034
Explosão (com vítima),Terreno Baldio,3,27,3,2023-04-12 03:33:00,3ª DP,"Macrofotografia, Empoamento",True,False,0.5241
Homicídio,Via Pública,2,15,1,,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",False,False,0.6695
Desmanche de Veículos,Estabelecimento Comercial,1,6,2,2023-08-25 09:02:00,3ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.1974
Tentativa de Suicídio,Pátio,8,85,4,2023-05-17 19:29:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.3333
Exercício Arbitrário das Próprias Razões,Pátio,2,46,0,2023-06-07 20:36:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",True,True,0.4243
Incêndio (com vítima),Hospital,0,19,1,2023-04-07 08:37:00,1ª DP,"Empoamento, Luz forense/lanterna",False,True,0.584
Cadáver Encontrado,Terreno Baldio,0,15,3,2023-03-01 17:32:00,2ª DP,Empoamento,True,False,0.295
Eletroplessão,Pátio,5,37,5,2023-11-20 18:22:00,1ª DP,"Empoamento, Luz forense/lanterna",True,False,0.2628
Adulteração de Placa e/ou Lacre,Área Rural,0,18,8,2023-03-28 04:22:00,2ª DP,Macrofotografia,True,False,0.3009
Cadáver Encontrado,DP,5,18,3,2023-11-25 06:25:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",True,False,0.2831
Tentativa de Homicídio,Estabelecimento Comercial,7,30,0,2023-09-29 08:21:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna, Empoamento",True,true,1.0
Incêndio (com vítima),Hospital,0,21,5,2023-10-21 12:49:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.6997
Marca em Animal,Hospital,0,10,3,2023-02-12 23:26:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.2549
Receptação,Terreno Baldio,0,15,0,2023-01-29 06:27:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.2504
Infanticídio,Residência,0,7,0,2023-06-08 18:41:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.7484
Furto de Energia Elétrica ou Termodinâmica,Via Pública,0,10,1,2023-04-29 16:11:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1742
Explosão (com vítima),Via Pública,0,26,6,2023-09-01 15:14:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.5715
Explosão (com vítima),Pátio,1,22,4,2023-09-07 21:54:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.6503
Arremesso de Projétil,Hospital,1,8,6,2023-07-14 15:10:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3401
Pichação,Via Pública,2,25,2,2023-09-28 22:35:00,3ª DP,"Luz forense/lanterna, Macrofotografia",False,False,0.1239
Furto Qualificado (arrombamento),Terreno Baldio,0,41,2,2023-09-11 01:44:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",False,False,0.1121
Pichação,Via Pública,0,7,0,2023-02-11 17:08:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1976
Feto Encontrado,Terreno Baldio,1,29,0,,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.6607
Infanticídio,Via Pública,0,32,0,2023-12-15 19:47:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",True,True,0.9752
Latrocínio e/ou Tentativa de Latrocínio,Estabelecimento Comercial,0,89,0,2023-08-14 04:37:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",False,False,0.6898
Explosão (sem vítima),Terreno Baldio,3,11,0,2023-05-03 21:18:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1471
Arremesso de Projétil,Terreno Baldio,6,10,0,2023-09-19 09:33:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4043
Ameaça,Pátio,2,5,1,2023-11-14 23:37:00,2ª DP,Macrofotografia,False,False,0.1501
Pichação,Estabelecimento Comercial,3,5,0,2023-05-08 00:25:00,DEAM (Mulher),Macrofotografia,False,0,0.1783
Explosão (com vítima),DP,4,13,2,2023-06-14 06:26:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.3521
Desmanche de Veículos,DP,1,15,2,2023-11-17 02:45:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1071
Cadáver Encontrado,Estabelecimento Comercial,0,25,1,2023-10-16 22:24:00,DHPP (Homicídios),Macrofotografia,True,False,0.2641
Estelionato,Área Rural,2,8,0,2023-06-02 07:24:00,1ª DP,Luz forense/lanterna,False,False,0.1326
Afogamento,Pátio,1,6,0,2023-12-27 16:42:00,3ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3436
Roubo Com Estupro,Pátio,-1,29,1,2023-05-14 12:05:00,DHPP (Homicídios),Empoamento,False,False,0.6731
Abandono de Incapaz,Pátio,1,5,0,2023-01-05 00:06:00,3ª DP,"Macrofotografia, Empoamento",False,False,0.7362
Eletroplessão,Residência,1,5,5,2023-09-12 10:04:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia",False,False,0.1411
Adulteração de Placa e/ou Lacre,Terreno Baldio,0,55,4,2023-02-27 12:44:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.302
Marca em Animal,DP,4,14,0,2023-09-23 06:43:00,2ª DP,Macrofotografia,True,False,0.3474
Exercício Arbitrário das Próprias Razões,Residência,4,23,1,2023-06-23 21:44:00,3ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2762
Tráfico de Entorpecentes,DP,5,8,0,31/02/2023 25:00:00,2ª DP,"Macrofotografia, Luz forense/lanterna",False,True,0.3142
Morte Aparentemente Natural,Estabelecimento Comercial,2,90,1,2023-12-07 14:51:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.2747
Eletroplessão,Pátio,4,11,0,2023-11-15 03:27:00,1ª DP,Empoamento,False,False,0.1634
Tráfico de Entorpecentes,DP,4,6,2,2023-09-13 03:38:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2831
Estelionato,Via Pública,1,47,0,2023-07-09 19:50:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1463
Dano Seguido de Lesão Corporal,Pátio,3,30,1,2023-12-24 23:31:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.5453
Suicídio,Via Pública,1,19,1,2023-01-24 23:16:00,DCA (Criança e Adolescente),Macrofotografia,False,False,0.178
Furto em Interior de Veículo,Área Rural,0,12,2,data_invalida,3ª DP,Macrofotografia,False,False,0.1551
Suicídio,Estabelecimento Comercial,2,13,4,2023-09-29 00:41:00,3ª DP,"Empoamento, Macrofotografia",True,False,0.3178
Dano Seguido de Lesão Corporal,Área Rural,0,52,9,2023-06-12 17:20:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.5781
Ameaça,Estabelecimento Comercial,3,27,1,2023-12-28 22:13:00,DEAM (Mulher),Empoamento,True,True,0.4919
Extorsão,Área Rural,1,8,1,2023-05-05 04:18:00,DRFC (Furtos),"Macrofotografia, Empoamento",True,True,0.6604
Furto Qualificado (arrombamento),Via Pública,1,6,7,2024-01-01 10:42:00,3ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1073
Afogamento,Área Rural,4,31,0,2023-11-20 18:42:00,1ª DP,"Macrofotografia, Empoamento",False,True,0.3311
Receptação,Hospital,1,10,0,2023-12-08 04:57:00,DRFC (Furtos),Luz forense/lanterna,False,True,0.2548
Furto,Terreno Baldio,2,9,1,2023-04-09 09:40:00,1ª DP,"Empoamento, Macrofotografia",False,False,0.1954
Suicídio,DP,1,11,4,2023-11-03 08:15:00,DHPP (Homicídios),Macrofotografia,True,False,0.3451
Estelionato,Área Rural,1,53,1,2023-04-13 21:12:00,1ª DP,"Empoamento, Macrofotografia",False,False,0.1568
Suicídio,DP,2,14,0,2023-11-27 09:28:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,False,0.2573
Explosão (com vítima),Estabelecimento Comercial,1,36,8,2023-11-22 15:32:00,DEAM (Mulher),Empoamento,False,True,0.5886
Tráfico de Entorpecentes,Via Pública,0,17,3,2023-02-16 01:21:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1059
Marca em Animal,hospital,1,14,2,2023-09-08 13:32:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.3049
Dano Seguido de Lesão Corporal,Residência,4,25,0,2023-08-11 12:31:00,2ª DP,Empoamento,True,False,0.5832
Roubo,Área Rural,0,16,0,2023-10-29 18:00:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.371
Furto de Energia Elétrica ou Termodinâmica,DP,0,10,0,2023-09-06 09:35:00,DEAM (Mulher),Luz forense/lanterna,False,True,0.2776
Afogamento,Residência,0,42,2,2023-12-21 05:28:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",True,True,0.4313
Ameaça,Área Rural,7,9,8,2023-09-03 00:05:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1255
Feto Encontrado,Área Rural,1,48,0,2023-02-20 23:18:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",False,True,0.8325
Furto em Interior de Veículo,Residência,1,5,1,2023-12-23 07:27:00,3ª DP,"Macrofotografia, Empoamento",True,False,0.3396
Desmanche de Veículos,Pátio,2,50,0,2023-04-17 19:56:00,1ª DP,Empoamento,True,True,0.4606
Extorsão,Residência,2,6,0,,1ª DP,Macrofotografia,False,True,0.5011
Tentativa de Suicídio,Hospital,4,13,1,2023-12-29 22:07:00,2ª DP,"Empoamento, Luz forense/lanterna",True,True,0.4555
Violação de Domicílio,Estabelecimento Comercial,2,17,0,2023-11-23 05:41:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.2529
Tráfico de Entorpecentes,Terreno Baldio,0,102,0,2023-09-21 16:21:00,DHPP (Homicídios),"Empoamento, Macrofotografia",False,False,0.1131
Furto em Interior de Veículo,Hospital,N/A,8,2,2023-03-12 18:59:00,3ª DP,Luz forense/lanterna,True,False,0.3183
Ossada Encontrada,Terreno Baldio,5,47,0,2023-12-16 17:45:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.154
Homicídio,Área Rural,2,10,1,2023-07-10 22:44:00,2ª DP,"Empoamento, Luz forense/lanterna",False,False,0.6628
Estelionato,Residência,9,6,2,2023-08-12 04:47:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,True,0.4775
Dano Seguido de Lesão Corporal,Área Rural,9,14,999999,2023-02-17 05:11:00,2ª DP,Luz forense/lanterna,True,False,0.5333
Violação de Domicílio,DP,0,12,2,2023-12-20 10:00:00,3ª DP,Luz forense/lanterna,True,True,0.4524
Arremesso de Projétil,Hospital,2,5,0,2023-10-09 11:31:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",True,False,0.263
Afogamento,DP,2,14,2,2023-09-14 13:31:00,DCA (Criança e Adolescente),Luz forense/lanterna,False,True,0.2625
Feminicídio,Estabelecimento Comercial,5,16,6,2023-07-18 17:58:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",True,False,0.801
Ossada Encontrada,Via Pública,2,7,2,2023-01-17 17:28:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.1491
Furto de Energia Elétrica ou Termodinâmica,Área Rural,1,47,0,2023-07-19 11:36:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento",True,False,0.266
Ameaça,Pátio,0,22,1,2023-08-27 07:34:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",True,False,0.2542
Violação de Sepultura,Terreno Baldio,4,38,3,2023-02-01 17:31:00,1ª DP,"Luz forense/lanterna, Empoamento",True,False,0.2551
Dano Seguido de Lesão Corporal,Área Rural,5,10,0,2023-02-19 16:45:00,2ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,True,0.5147
Tentativa de Suicídio,Via Pública,3,6,0,2023-09-30 08:43:00,DHPP (Homicídios),Macrofotografia,False,True,0.2793
Dano,DP,5,19,6,2023-04-02 09:47:00,3ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1632
Incêndio (sem vítima),Hospital,6,20,6,2023-12-31 19:23:00,3ª DP,Luz forense/lanterna,True,False,0.3304
Feto Encontrado,DP,1,9,2,31/02/2023 25:00:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.8202
Local de Estupro e/ou Veículo Envolvido em Estupro,Pátio,1,33,0,2023-08-05 21:12:00,1ª DP,Empoamento,False,True,0.8607
Suicídio,Terreno Baldio,0,19,2,2023-05-15 07:41:00,DCA (Criança e Adolescente),Empoamento,True,False,0.269
Afogamento,Pátio,7,16,-2,2023-01-22 20:50:00,DHPP (Homicídios),Empoamento,False,True,0.281
Arremesso de Projétil,Pátio,999999,55,1,2023-11-17 15:07:00,DHPP (Homicídios),Macrofotografia,True,True,0.4042
Ossada Encontrada,Via Pública,0,6,0,31/02/2023 25:00:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3271
Arremesso de Projétil,DP,1,24,2,2023-04-15 08:18:00,1ª DP,"Empoamento, Luz forense/lanterna",False,False,0.173
Furto em Interior de Veículo,Pátio,1,10,0,2023-03-31 20:54:00,1ª DP,  Macrofotografia  ,False,False,0.193
Aborto,Via Pública,0,33,0,2023-09-22 15:24:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,False,0.2945
Furto de Energia Elétrica ou Termodinâmica,Pátio,0,17,4,2023-11-27 11:05:00,DCA (Criança e Adolescente),Macrofotografia,True,True,0.4158
Dano,DP,13,22,0,2023-11-15 10:18:00,DHPP (Homicídios),"Empoamento, Macrofotografia",False,False,0.1968
Disparo de Arma de Fogo,DP,1,6,0,,DEAM (Mulher),"Macrofotografia, Empoamento",False,True,0.5662
Dano Seguido de Lesão Corporal,DP,3,41,2,2023-01-21 06:52:00,2ª DP,Macrofotografia,True,False,0.5812
Estelionato,Pátio,0,55,3,2023-08-25 10:00:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.144
Eletroplessão,Pátio,9,24,0,2023-08-02 09:45:00,DCA (Criança e Adolescente),Empoamento,False,True,0.3081
Incêndio (sem vítima),Hospital,0,25,2,2023-01-07 04:57:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento, Macrofotografia",True,True,0.4679
Pichação,Pátio,0,19,1,2023-11-27 18:53:00,1ª DP,"Luz forense/lanterna, Empoamento",False,False,0.1047
Morte Aparentemente Natural,DP,9,25,0,2023-01-26 22:10:00,3ª DP,Luz forense/lanterna,False,False,0.1075
Cadáver Encontrado,Estabelecimento Comercial,5,7,0,2023-10-04 09:49:00,DCA (Criança e Adolescente),Empoamento,True,True,0.443
Abandono de Incapaz,Pátio,2,34,1,2023-09-15 14:00:00,1ª DP,Empoamento,False,False,0.6907
Tentativa de Homicídio,Terreno Baldio,0,19,0,2023-01-09 00:52:00,1ª DP,Empoamento,False,Sim,0.6917
Local de Estupro e/ou Veículo Envolvido em Estupro,Estabelecimento Comercial,11,32,0,2023-10-31 08:18:00,2ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.8718
Aborto,Pátio,9,19,0,2023-05-12 21:47:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",True,True,0.4472
Desmanche de Veículos,Pátio,5,11,3,2023-03-24 15:38:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",False,False,0.1503
Suicídio,Área Rural,5,10,0,2023-08-19 06:00:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",True,True,0.4319
Aborto,Área Rural,0,43,1,2023-08-06 13:36:00,DRFC (Furtos),Empoamento,False,True,0.333
Exercício Arbitrário das Próprias Razões,Hospital,2,8,0,2023-05-19 15:11:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.3492
Dano,Hospital,1,14,1,2023-11-16 14:40:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1023
Tentativa de Suicídio,DP,2,20,3,2023-07-10 03:31:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,True,0.4214
Homicídio,Residência,1,5,1,2023-06-25 11:06:00,DRFC (Furtos),Macrofotografia,False,False,0.6975
Furto,Hospital,-9,11,1,2023-12-29 17:17:00,2ª DP,Empoamento,False,False,0.1215
Furto Qualificado (arrombamento),Via Pública,0,60,0,2023-01-06 00:22:00,1ª DP,Luz forense/lanterna,True,False,0.2646
Marca em Animal,Terreno Baldio,0,8,0,2023-03-19 03:01:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1972
Exercício Arbitrário das Próprias Razões,Hospital,6,15,6,,2ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.1507
Adulteração de Placa e/ou Lacre,Via Pública,2,21,2,2023-02-20 15:10:00,DHPP (Homicídios),Macrofotografia,True,False,0.3173
Adulteração de Placa e/ou Lacre,Pátio,2,999999,0,2023-09-13 03:56:00,3ª DP,"Empoamento, Luz forense/lanterna",False,False,0.1396
Ossada Encontrada,Terreno Baldio,1,6,4,2023-04-25 12:10:00,DCA (Criança e Adolescente),Macrofotografia,False,False,0.1186
Furto d'água,Terreno Baldio,3,33,0,2023-03-12 09:57:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1644
Furto Qualificado (arrombamento),Residência,0,65,0,2023-01-16 18:02:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.3127
Receptação,Área Rural,7,10,3,2023-09-12 12:15:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1553
Furto Qualificado (arrombamento),Hospital,11,67,2,2023-01-22 11:11:00,DCA (Criança e Adolescente),Luz forense/lanterna,False,False,0.1633
Maus Tratos de Animal,DP,1,7,0,2023-07-28 16:49:00,1ª DP,Macrofotografia,False,False,0.1933
Marca em Animal,Via Pública,0,42,1,2023-04-16 18:14:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1346
Furto d'água,Hospital,999999,24,0,2023-12-02 13:31:00,DEAM (Mulher),Empoamento,True,False,0.3281
Violação de Domicílio,Residência,7,15,3,2023-10-03 23:35:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.2846
Ameaça,Estabelecimento Comercial,2,8,0,2023-07-26 05:16:00,DEAM (Mulher),Empoamento,False,False,0.1773
Furto d'água,Residência,3,36,1,2023-05-07 07:03:00,2ª DP,"Macrofotografia, Empoamento",True,True,0.4204
Morte Aparentemente Natural,DP,2,13,0,2023-03-26 06:49:00,3ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3072
Dano Seguido de Lesão Corporal,Terreno Baldio,1,74,1,2023-05-12 05:11:00,3ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.443
Incêndio (com vítima),Terreno Baldio,8,22,0,2023-13-45,DRFC (Furtos),Luz forense/lanterna,True,True,0.6609
Ossada Encontrada,Residência,0,26,0,2023-02-16 18:12:00,DEAM (Mulher),"Empoamento, Macrofotografia",False,True,0.3174
Arremesso de Projétil,Estabelecimento Comercial,1,25,2,2023-05-12 15:37:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2647
Latrocínio e/ou Tentativa de Latrocínio,DP,4,12,1,2023-01-03 12:46:00,1ª DP,"Empoamento, Macrofotografia",True,False,0.8071
Afogamento,Pátio,0,21,1,2023-08-21 10:06:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4734
Incêndio (com vítima),Residência,1,16,5,2023-09-28 07:25:00,1ª DP,Empoamento,True,True,0.7323
Maus Tratos de Animal,Residência,8,19,1,2023-08-20 09:06:00,DEAM (Mulher),Empoamento,False,False,0.1051
Local de Estupro e/ou Veículo Envolvido em Estupro,Hospital,1,39,0,2023-10-28 13:27:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.8429
Afogamento,Residência,0,16,4,2023-04-14 02:44:00,3ª DP,"Empoamento, Luz forense/lanterna",True,True,0.4917
Tráfico de Entorpecentes,Hospital,0,36,0,2023-12-09 16:06:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia",True,False,0.2612
Furto de Energia Elétrica ou Termodinâmica,Estabelecimento Comercial,3,5,0,2023-02-08 13:52:00,2ª DP,Luz forense/lanterna,True,False,0.2548
Receptação,Residência,3,16,3,2023-03-04 06:17:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1511
Maus Tratos de Animal,Via Pública,1,16,5,2023-11-22 17:53:00,DCA (Criança e Adolescente),Macrofotografia,True,True,0.4063
Furto em Interior de Veículo,Hospital,1,19,5,2023-12-30 22:45:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.1062
Homicídio,Pátio,0,14,1,2023-10-04 09:50:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.976
Afogamento,Estabelecimento Comercial,0,11,3,2023-06-06 10:44:00,DHPP (Homicídios),Empoamento,True,False,0.266
Desmanche de Veículos,Estabelecimento Comercial,5,30,2,2023-02-16 20:16:00,1ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3403
Tráfico de Entorpecentes,Terreno Baldio,2,13,0,2023-02-09 12:16:00,1ª DP,"Empoamento, Luz forense/lanterna",False,False,0.1347
