Tipo_Pericia,Tipo_Local,Qtd_Objetos,Qtd_Fotos,Qtd_Fitas,Horario_Exame,Delegacia,Tecnica_Utilizada,Violencia_Domestica,Vitima_Idosa,Classificacao_Prioridade
Receptação,Área Rural,2,8,2,2023-04-17 22:20:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia",True,False,0.3279
Abandono de Incapaz,Via Pública,4,6,0,2023-09-09 13:45:00,1ª DP,"Luz forense/lanterna, Macrofotografia",True,True,1.0
Roubo Com Estupro,Via Pública,2,7,2,2023-01-10 15:58:00,DEAM (Mulher),"Macrofotografia, Empoamento",True,False,0.8389
Veículo Localizado (furtado ou roubado),Hospital,0,7,1,2023-06-17 07:53:00,3ª DP,Empoamento,True,False,0.3053
Tentativa de Homicídio,DP,6,27,1,2023-03-01 13:47:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.8917
Feminicídio,Estabelecimento Comercial,1,29,2,2023-02-25 08:05:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.8131
Roubo Com Estupro,Estabelecimento Comercial,0,38,11,2023-08-06 03:14:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",True,True,1.0
Suicídio,Residência,1,13,3,2023-09-18 20:53:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,True,0.4768
Homicídio,Pátio,0,21,0,2023-04-17 13:26:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna",True,True,0.9877
Dano,Terreno Baldio,5,58,1,2023-04-26 15:48:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3243
Disparo de Arma de Fogo,DP,4,35,0,2023-12-26 22:35:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.54
Extorsão,Residência,0,48,0,2023-06-17 07:14:00,DHPP (Homicídios),Empoamento,True,False,0.5357
Roubo Com Estupro,Estabelecimento Comercial,0,30,0,2023-12-11 06:41:00,1ª DP,Luz forense/lanterna,True,True,1.0
Desmanche de Veículos,Estabelecimento Comercial,3,60,0,2023-09-29 17:33:00,DCA (Criança e Adolescente),Macrofotografia,False,True,0.2705
Local de Estupro e/ou Veículo Envolvido em Estupro,Pátio,0,15,2,2023-09-13 17:37:00,1ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.6756
Latrocínio e/ou Tentativa de Latrocínio,Via Pública,0,10,1,2023-03-16 00:14:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,False,0.8202
Extorsão,Via Pública,6,7,0,2023-06-02 19:45:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",True,True,0.657
Explosão (com vítima),Pátio,3,10,0,2023-09-11 07:15:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.3653
Estelionato,Estabelecimento Comercial,15,15,0,2023-07-29 23:56:00,DHPP (Homicídios),"Macrofotografia, Empoamento",False,True,0.2595
Afogamento,Residência,3,6,0,2023-08-18 20:32:00,3ª DP,"Luz forense/lanterna, Empoamento",False,False,0.1416
Feto Encontrado,Terreno Baldio,5,13,6,2024-01-01 08:13:00,3ª DP,Luz forense/lanterna,True,False,0.8173
Suicídio,Residência,6,5,5,2023-12-26 23:30:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.484
Furto de Energia Elétrica ou Termodinâmica,Residência,8,19,0,2023-04-27 02:43:00,1ª DP,Luz forense/lanterna,True,False,0.3264
Violação de Sepultura,Terreno Baldio,0,15,0,2023-06-21 21:02:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1975
Roubo Com Estupro,Área Rural,1,10,2,2023-08-09 01:02:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,1.0
Afogamento,Área Rural,3,105,0,2023-08-21 03:48:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1558
Furto d'água,Pátio,10,39,0,2023-10-18 04:20:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.3108
Incêndio (sem vítima),Área Rural,0,37,1,2023-12-30 14:03:00,DRFC (Furtos),Macrofotografia,True,False,0.3281
Dano,Hospital,0,15,1,2023-04-20 10:45:00,1ª DP,Empoamento,False,False,0.1778
Arremesso de Projétil,DP,0,11,1,2023-04-24 09:33:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1148
Ameaça,Residência,2,19,0,2023-12-08 03:44:00,2ª DP,Empoamento,False,True,0.3048
Incêndio (com vítima),Terreno Baldio,1,13,1,2023-12-07 09:05:00,3ª DP,"Empoamento, Luz forense/lanterna",True,True,0.7287
Violação de Domicílio,Via Pública,0,11,5,2023-06-25 05:06:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.2611
Maus Tratos de Animal,Hospital,1,25,1,2023-08-04 18:46:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna",True,False,0.3361
Marca em Animal,Terreno Baldio,7,9,7,2023-02-04 05:16:00,1ª DP,Luz forense/lanterna,True,False,0.3317
Latrocínio e/ou Tentativa de Latrocínio,Área Rural,9,16,1,2024-01-01 08:28:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",True,True,1.0
Explosão (sem vítima),Hospital,6,18,0,2023-08-13 07:25:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3269
Tentativa de Homicídio,Estabelecimento Comercial,1,8,0,2023-06-24 07:02:00,DHPP (Homicídios),Macrofotografia,False,True,0.8697
Afogamento,Área Rural,0,19,0,2023-03-28 12:32:00,2ª DP,"Empoamento, Macrofotografia",False,True,0.3173
Tráfico de Entorpecentes,Terreno Baldio,0,31,5,2023-06-18 06:31:00,DEAM (Mulher),Luz forense/lanterna,False,False,0.1289
Maus Tratos de Animal,Área Rural,0,12,2,2023-09-11 01:40:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,True,0.4306
Furto em Interior de Veículo,Área Rural,4,44,2,2023-07-07 16:29:00,2ª DP,Macrofotografia,False,False,0.1453
Explosão (com vítima),Pátio,1,14,0,2023-06-15 19:10:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.5341
Extorsão,Hospital,8,37,3,2023-09-13 09:34:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",False,False,0.438
Estelionato,Residência,0,40,0,2023-10-08 17:49:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",False,False,0.1219
Homicídio,Via Pública,1,30,0,2023-02-01 11:46:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.825
Furto d'água,DP,4,29,0,2023-08-26 11:20:00,3ª DP,Empoamento,False,False,0.1003
Veículo Localizado (furtado ou roubado),DP,6,12,0,2023-06-18 03:33:00,DRFC (Furtos),Empoamento,False,False,0.1762
Receptação,Hospital,5,18,2,2023-12-05 13:39:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,True,0.4695
Disparo de Arma de Fogo,Área Rural,1,15,0,2023-11-02 16:42:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.7135
Explosão (sem vítima),DP,5,7,0,2023-11-12 09:36:00,DRFC (Furtos),Macrofotografia,False,True,0.3419
Incêndio (sem vítima),Via Pública,1,8,2,2023-07-25 11:17:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",True,True,0.4866
Furto Qualificado (arrombamento),Via Pública,1,9,0,2023-03-10 11:30:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1129
Furto Qualificado (arrombamento),Terreno Baldio,11,19,0,2023-09-11 04:34:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1579
Infanticídio,Pátio,3,37,0,2023-01-22 12:31:00,DRFC (Furtos),Empoamento,True,True,0.9941
Lesão Corporal,Terreno Baldio,2,33,4,2023-04-02 02:02:00,1ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.6825
Tentativa de Homicídio,DP,9,5,5,2023-03-08 07:24:00,2ª DP,"Luz forense/lanterna, Empoamento",False,True,0.8388
Furto d'água,Pátio,10,35,1,2023-02-17 07:57:00,1ª DP,Luz forense/lanterna,False,True,0.2991
Roubo Com Estupro,Terreno Baldio,2,17,1,2023-04-02 19:27:00,1ª DP,"Empoamento, Luz forense/lanterna",False,False,0.6987
Maus Tratos de Animal,Estabelecimento Comercial,7,5,4,2023-06-21 09:52:00,DCA (Criança e Adolescente),Luz forense/lanterna,False,False,0.1942
Maus Tratos de Animal,Via Pública,0,79,1,2023-05-02 15:11:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia, Luz forense/lanterna",False,True,0.2519
Furto Qualificado (arrombamento),Hospital,1,16,0,2023-11-20 10:48:00,DHPP (Homicídios),"Empoamento, Macrofotografia",False,False,0.1923
Ossada Encontrada,DP,1,20,2,2023-02-11 12:21:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.3391
Lesão Corporal,Área Rural,6,6,2,2023-08-26 15:42:00,3ª DP,Macrofotografia,True,True,0.7105
Explosão (com vítima),Terreno Baldio,0,57,1,2023-04-04 14:18:00,3ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.5026
Feto Encontrado,Pátio,3,7,0,2023-05-30 14:35:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,True,1.0
Furto de Energia Elétrica ou Termodinâmica,Pátio,0,33,0,2023-09-24 12:07:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3018
Cadáver Encontrado,Residência,0,5,0,2023-06-30 13:14:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,True,0.2604
Cadáver Encontrado,Residência,6,44,0,2023-03-17 07:30:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",True,True,0.406
Homicídio,Hospital,6,8,1,2023-11-29 06:36:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.6702
Roubo Com Estupro,Residência,1,72,0,2023-12-26 18:04:00,3ª DP,Luz forense/lanterna,True,False,0.8817
Furto de Energia Elétrica ou Termodinâmica,DP,2,52,4,2023-06-21 08:04:00,DRFC (Furtos),Luz forense/lanterna,True,True,0.4811
Lesão Corporal,Pátio,0,30,2,2023-05-04 03:58:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",True,False,0.5407
Arremesso de Projétil,Residência,1,14,1,2023-11-23 02:22:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1779
Latrocínio e/ou Tentativa de Latrocínio,Terreno Baldio,1,45,0,2023-05-04 15:56:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.8356
Disparo de Arma de Fogo,Área Rural,5,10,0,2023-05-17 20:21:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia",False,True,0.5126
Incêndio (sem vítima),Residência,3,7,3,2023-07-17 15:27:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.1203
Roubo,Estabelecimento Comercial,1,5,1,2023-09-19 21:01:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",False,True,0.5962
Feto Encontrado,Hospital,5,11,0,2023-12-20 07:44:00,DHPP (Homicídios),"Empoamento, Macrofotografia",False,False,0.7
Furto de Energia Elétrica ou Termodinâmica,Pátio,2,8,0,2023-03-03 10:10:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",True,False,0.2756
Abandono de Incapaz,Residência,0,7,0,2023-04-26 07:38:00,2ª DP,Macrofotografia,True,False,0.8091
Furto Qualificado (arrombamento),Área Rural,5,12,0,2023-06-20 09:35:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,False,0.3459
Incêndio (com vítima),Residência,4,43,1,2023-09-08 06:08:00,3ª DP,"Luz forense/lanterna, Empoamento",False,True,0.5002
Incêndio (sem vítima),Estabelecimento Comercial,8,25,0,2023-05-01 15:18:00,3ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.3057
Estelionato,Via Pública,12,45,2,2023-11-20 03:03:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,False,0.2955
Dano Seguido de Lesão Corporal,DP,3,8,0,2023-12-04 21:21:00,DHPP (Homicídios),Macrofotografia,True,True,0.7371
Aborto,DP,3,57,0,2023-09-05 10:49:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2563
Local de Estupro e/ou Veículo Envolvido em Estupro,Área Rural,0,13,2,2023-01-08 10:12:00,2ª DP,"Macrofotografia, Empoamento",False,False,0.6693
Aborto,Residência,0,19,3,2023-01-21 10:08:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia, Luz forense/lanterna",False,True,0.3177
Explosão (sem vítima),Pátio,3,7,1,2023-06-20 04:25:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3234
Explosão (com vítima),Estabelecimento Comercial,10,5,0,2023-08-20 08:18:00,DCA (Criança e Adolescente),Macrofotografia,False,True,0.5993
Aborto,Área Rural,8,15,0,2023-08-12 16:06:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.3181
Pichação,Pátio,4,7,2,2023-01-07 10:06:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1478
Furto Qualificado (arrombamento),Área Rural,5,33,0,2023-11-26 11:58:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.3224
Disparo de Arma de Fogo,Estabelecimento Comercial,1,9,0,2023-07-11 17:42:00,1ª DP,Luz forense/lanterna,True,True,0.6884
Veículo Localizado (furtado ou roubado),Pátio,2,17,1,2023-02-28 22:47:00,3ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.2876
Marca em Animal,Hospital,13,8,0,2023-02-11 01:43:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4788
Furto d'água,Área Rural,0,9,0,2023-07-06 06:52:00,1ª DP,"Macrofotografia, Empoamento",False,False,0.1709
Abandono de Incapaz,Pátio,5,17,1,2023-12-12 06:41:00,3ª DP,Luz forense/lanterna,False,True,0.8379
Adulteração de Placa e/ou Lacre,Terreno Baldio,6,11,3,2023-02-06 03:18:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.3355
Veículo Localizado (furtado ou roubado),Área Rural,3,29,2,2023-04-04 06:49:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.3449
Disparo de Arma de Fogo,Terreno Baldio,0,26,1,2023-03-24 00:24:00,3ª DP,Luz forense/lanterna,True,False,0.5965
Roubo Com Estupro,Terreno Baldio,1,20,1,2023-12-04 11:35:00,DHPP (Homicídios),Macrofotografia,False,False,0.7442
Desmanche de Veículos,Residência,0,13,1,2023-02-26 02:45:00,DEAM (Mulher),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3423
Abandono de Incapaz,Hospital,0,34,0,2023-07-17 22:54:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",False,False,0.6972
Incêndio (com vítima),Hospital,0,24,2,2023-03-09 22:26:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",True,False,0.5646
Feto Encontrado,Estabelecimento Comercial,9,5,0,2023-06-02 18:03:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.8754
Pichação,Hospital,1,25,3,2023-01-20 04:11:00,DEAM (Mulher),Luz forense/lanterna,False,False,0.1295
Furto em Interior de Veículo,Área Rural,0,9,0,2023-03-20 16:15:00,DCA (Criança e Adolescente),Macrofotografia,True,True,0.4022
Furto em Interior de Veículo,Residência,2,11,7,2023-07-24 20:11:00,DCA (Criança e Adolescente),Macrofotografia,True,False,0.2683
Feto Encontrado,Pátio,2,18,5,2023-01-14 13:45:00,DHPP (Homicídios),Luz forense/lanterna,False,True,0.8951
Latrocínio e/ou Tentativa de Latrocínio,Terreno Baldio,2,6,2,2023-06-03 14:32:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",True,False,0.8522
Abandono de Incapaz,Via Pública,5,8,1,2023-10-04 22:55:00,DEAM (Mulher),Luz forense/lanterna,False,False,0.7141
Tráfico de Entorpecentes,Estabelecimento Comercial,2,7,6,2023-08-20 06:59:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",False,False,0.1847
Adulteração de Placa e/ou Lacre,Residência,0,14,0,2023-11-23 16:55:00,3ª DP,"Empoamento, Luz forense/lanterna",False,False,0.1314
Exercício Arbitrário das Próprias Razões,Residência,7,24,2,2023-09-27 12:00:00,DRFC (Furtos),Empoamento,False,False,0.1123
Explosão (com vítima),DP,4,46,1,2023-12-13 18:37:00,3ª DP,"Luz forense/lanterna, Macrofotografia",False,False,0.3676
Feto Encontrado,Área Rural,2,16,0,2023-10-13 10:45:00,1ª DP,"Empoamento, Luz forense/lanterna",True,False,0.8027
Furto em Interior de Veículo,Residência,1,18,0,2023-10-29 02:20:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3071
Morte Aparentemente Natural,Área Rural,22,11,0,2023-07-17 07:48:00,DCA (Criança e Adolescente),Empoamento,False,False,0.1567
Tentativa de Suicídio,Área Rural,2,8,5,2023-09-08 15:51:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.2549
Tráfico de Entorpecentes,Residência,1,44,5,2023-04-06 21:45:00,DRFC (Furtos),Empoamento,False,False,0.1615
Furto d'água,Via Pública,8,21,1,2023-04-02 23:10:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2962
Eletroplessão,Residência,2,33,1,2023-05-12 17:45:00,3ª DP,Macrofotografia,True,False,0.2774
Furto de Energia Elétrica ou Termodinâmica,Pátio,0,57,2,2023-03-21 11:02:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2704
Ameaça,Hospital,0,28,0,2023-04-02 03:42:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",True,False,0.324
Desmanche de Veículos,Pátio,14,25,1,2023-01-13 21:50:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",True,False,0.3369
Feminicídio,Hospital,0,11,2,2023-11-22 01:32:00,DRFC (Furtos),Empoamento,True,False,0.8903
Explosão (sem vítima),Área Rural,1,13,2,2023-06-29 05:55:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.1341
Abandono de Incapaz,Residência,4,70,0,2023-12-13 06:59:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.8646
Dano Seguido de Lesão Corporal,Hospital,0,12,3,2023-09-22 20:47:00,1ª DP,Empoamento,True,False,0.5795
Furto d'água,DP,1,31,0,2023-06-16 18:11:00,DEAM (Mulher),Macrofotografia,False,False,0.1206
Incêndio (com vítima),Estabelecimento Comercial,0,16,0,2023-11-01 18:46:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.569
Local de Estupro e/ou Veículo Envolvido em Estupro,Terreno Baldio,3,65,0,2023-02-18 03:30:00,DCA (Criança e Adolescente),Macrofotografia,True,False,0.8845
Feto Encontrado,Via Pública,0,12,0,2023-10-14 21:25:00,3ª DP,"Empoamento, Luz forense/lanterna",True,False,0.8041
Veículo Localizado (furtado ou roubado),Terreno Baldio,0,32,0,2023-03-10 13:25:00,DCA (Criança e Adolescente),Empoamento,True,False,0.2958
Violação de Domicílio,Hospital,3,12,3,2023-11-02 03:55:00,DRFC (Furtos),Empoamento,False,False,0.1019
Eletroplessão,Via Pública,5,12,2,2023-05-12 21:22:00,2ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3293
Furto d'água,Terreno Baldio,2,136,0,2023-12-16 12:21:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento",False,False,0.16
Furto,Terreno Baldio,1,48,1,2023-10-10 04:13:00,DHPP (Homicídios),"Macrofotografia, Empoamento",True,False,0.2685
Furto,Residência,5,18,1,2023-02-28 22:03:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,False,0.1196
Adulteração de Placa e/ou Lacre,DP,0,12,0,2023-11-23 09:39:00,DHPP (Homicídios),Macrofotografia,False,False,0.129
Aborto,Hospital,2,20,0,2023-09-11 09:18:00,DEAM (Mulher),Empoamento,False,True,0.3367
Lesão Corporal,Hospital,16,21,0,2023-08-04 13:08:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",True,False,0.536
Violação de Domicílio,Terreno Baldio,1,72,1,2023-08-01 13:57:00,1ª DP,Luz forense/lanterna,False,True,0.2542
Violação de Sepultura,Residência,8,26,0,2023-10-08 06:49:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1704
Marca em Animal,DP,1,66,0,2023-08-06 01:07:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.3316
Explosão (sem vítima),Estabelecimento Comercial,1,13,2,2023-01-29 23:35:00,DRFC (Furtos),Empoamento,False,True,0.2647
Eletroplessão,Via Pública,0,26,0,2023-03-15 13:15:00,3ª DP,"Luz forense/lanterna, Empoamento",False,True,0.3025
Local de Estupro e/ou Veículo Envolvido em Estupro,DP,0,5,0,2023-10-04 01:34:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.7335
Estelionato,Estabelecimento Comercial,2,49,1,2023-09-11 18:21:00,3ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.2853
Infanticídio,Residência,0,13,2,2023-11-07 01:34:00,DEAM (Mulher),Macrofotografia,True,False,0.8299
Homicídio,Via Pública,7,37,0,2023-02-22 04:09:00,3ª DP,Luz forense/lanterna,False,False,0.7349
Desmanche de Veículos,Pátio,0,15,0,2023-08-15 07:15:00,1ª DP,Macrofotografia,False,False,0.1916
Feminicídio,Residência,9,141,0,2023-10-22 02:05:00,DHPP (Homicídios),Macrofotografia,True,False,0.8092
Suicídio,Residência,12,40,0,2023-06-02 10:53:00,3ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1854
Maus Tratos de Animal,Pátio,1,44,3,2023-02-17 05:12:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1399
Adulteração de Placa e/ou Lacre,Residência,8,64,0,2023-06-23 00:47:00,DRFC (Furtos),Empoamento,False,True,0.2924
Veículo Localizado (furtado ou roubado),Residência,0,20,0,2023-04-20 12:56:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",True,False,0.3458
